,NAME_3,DEA crop mask,ESRI crops,ESA crops,CGLS crops
345,Arsi Negele,772.6687000000001,788.5207,898.1388000000001,594.6967429999991
346,Dodola,892.0360000000001,647.5253,627.3769,592.407216
347,Gedeb Asasa,959.9323,948.2363,972.9326000000001,637.983069
348,Kofele,589.553,520.3368,280.0808,233.89222099999992
349,Kokosa,539.4943000000001,82.6076,21.3331,199.36041600000001
350,Kore,484.8195,469.1931,348.0711,203.81244000000015
351,Nenesebo,319.2493,10.132900000000001,18.787300000000002,242.23124700000065
352,Shalla,475.6087,475.2003,639.243,348.41051299999924
353,Shashemene Zuria,600.1592,542.6391,589.5433,337.5235190000002
354,Siraro,485.47060000000005,495.04940000000005,500.95640000000003,295.59129000000024
355,Anchar,245.6176,194.83100000000002,154.35330000000002,426.4180379999999
356,Boke,476.7327,385.32980000000003,484.0099,871.7251419999965
357,Chiro Zuria,233.6218,354.68190000000004,303.22790000000003,355.35436499999986
358,Daro Lebu,562.2122,415.2404,557.3484000000001,595.1651849999985
359,Doba,169.3026,379.19030000000004,294.7769,341.8255560000004
360,Gemechis,137.0808,121.286,238.37820000000002,427.7857779999999
361,Goba Koricha,223.54940000000002,262.2684,208.9007,351.52014499999956
362,Habro,344.8904,221.1664,266.3045,324.12317200000047
363,Hawi Gudina,260.2285,139.6873,161.4305,468.5295370000006
364,Kuni,252.7204,231.3625,295.4836,518.4087859999992
365,Mesela,137.04160000000002,109.468,168.5798,330.62450399999994
366,Mieso,431.0047,276.64320000000004,473.5076,915.8655020000065
367,Tulo,137.87810000000002,160.6741,184.0138,211.6226969999998
368,Abuna G/Beret,488.4083,384.4287,430.569,393.027539
369,Adda Berga,714.8664,670.4961000000001,594.7962,436.34933300000057
370,Ambo Zuria,691.1106,711.9337,661.7442,484.1442070000006
371,Bako Tibe,542.0513,492.93050000000005,546.4011,269.8533929999999
372,Cheliya,850.3834,831.3049000000001,817.1539,493.22310099999936
373,Dano,467.4298,494.2319,426.721,245.16739200000066
374,Dendi,941.2149000000001,1036.6378,951.4240000000001,581.2164960000001
375,Ejere,508.7645,531.0734,480.2051,287.44068799999997
376,Ginde Beret,679.1667,512.8974000000001,600.7464,454.6455510000011
377,Ifata,248.4247,269.72,232.9272,159.22402399999987
378,Jeldu,803.1753,849.3087,698.3881,515.4390429999976
379,Jibat,304.8994,316.2489,187.4914,146.85955399999997
380,Meta Robi,613.6682000000001,669.3328,522.7178,410.279834
381,Mida Kegn,376.07710000000003,315.6182,337.14390000000003,285.2436109999999
382,Nono,535.3304,570.1749,598.7288,316.6674529999999
383,Tikur Enchini,375.26500000000004,397.3007,228.93370000000002,211.88186699999991
384,Toke Kutaye,363.9334,428.6317,359.89660000000003,227.6849539999997
385,Walmara,570.5203,602.2256,573.4571000000001,353.7771989999998
386,Ayira,222.8386,69.897,214.93560000000002,98.830415
387,Babo,406.8193,136.59550000000002,383.6401,202.6926189999998
388,Begi,412.7353,367.57120000000003,431.40040000000005,181.3743599999998
389,Boji Chekorsa,209.11280000000002,30.201600000000003,133.955,102.60052500000016
390,Boji Dirmeji,214.83620000000002,44.3078,108.96220000000001,146.26350200000005
391,Gaji,103.3032,23.1537,66.1001,49.75698599999997
392,Gimbi,421.0122,43.2747,184.2185,145.8268219999998
393,Gudetu Kondole,381.4184,218.6818,389.66650000000004,176.86927299999974
394,Guliso,179.2303,18.7487,147.9188,72.90302899999999
395,Haru,221.64960000000002,41.5908,118.35780000000001,78.23236000000003
396,Homa,45.6788,19.3392,29.325300000000002,16.162150000000004
397,Jarso,289.5562,162.845,223.9931,158.95078999999987
398,Kiltu Kara,230.20610000000002,38.0645,119.1926,143.03898400000006
399,Lalo Asabi,172.94910000000002,47.5583,97.47030000000001,74.31566600000004
400,Mana Sibu,815.7525,214.364,482.9438,469.1401789999989
401,Nejo,601.6117,312.4952,387.7269,366.5156249999989
402,Nole Kaba,324.9896,53.101200000000006,198.8064,109.6961159999999
403,Sayo Nole,256.789,37.83,109.9148,83.16838399999997
404,Yubdo,137.725,62.797700000000006,120.55980000000001,77.31362199999998
405,Babile,301.0546,163.6334,314.8586,593.807838999999
406,Bedeno,177.40720000000002,101.8922,232.1963,330.503572
407,Chinaksen,336.9119,286.39730000000003,599.8340000000001,522.2462460000006
408,Deder,189.85490000000001,234.8428,257.10720000000003,275.99107399999946
409,Fedis,439.87100000000004,446.0432,572.2234000000001,429.0534990000008
410,Girawa,139.3959,115.82730000000001,294.4956,413.66385999999983
411,Golo Oda,192.3896,175.58270000000002,246.7765,447.76994300000064
412,Goro Gutu,39.9866,196.22320000000002,80.9075,205.9096929999999
413,Gursum,102.26620000000001,213.2603,371.3662,317.65269199999966
414,Haro Maya,219.167,257.04900000000004,361.1458,269.8812080000002
415,Jarso,79.2877,121.44940000000001,138.0452,172.2663470000001
416,Kersa,177.2749,228.57520000000002,269.31080000000003,220.95199500000027
417,Kombolcha,80.96650000000001,77.7021,119.62660000000001,148.52930199999994
418,Kurfa Chele,100.96390000000001,47.4453,108.1995,99.41657299999991
419,Malka Balo,168.4846,83.049,229.1446,480.2762049999997
420,Meta,197.51350000000002,212.5541,258.89480000000003,316.56225099999966
421,Meyu,45.673500000000004,28.607400000000002,39.709700000000005,170.60647000000057
422,Midega Tola,101.23060000000001,19.4097,68.6314,145.45489300000017
423,Ada'a,631.0758000000001,662.8443,737.9787,530.093837
424,Adama,543.2651000000001,498.65200000000004,619.3739,391.9679709999994
425,Adami Tulu Jido Kombolcha,704.6991,534.0757,856.301,504.5925180000012
426,Akaki,538.9239,554.2834,591.3562000000001,414.7050299999997
427,Bora,242.281,275.2197,295.9581,158.39648000000017
428,Boset,476.8763,445.1608,538.1428000000001,415.8624990000011
429,Dugda,772.62,773.4372000000001,889.7584,520.7579730000014
430,Fentale,159.7209,539.9335,98.0228,86.97031599999997
431,Gimbichu,479.2812,548.3251,536.2647000000001,415.6311420000001
432,Liben Chukala,504.7248,406.9848,580.5837,339.56613900000013
433,Lome,408.47290000000004,443.93190000000004,517.5404,325.93549200000007
434,Bila Seyo,478.03090000000003,267.69460000000004,437.4227,236.1627879999998
435,Boneya Boshe,362.43600000000004,356.65950000000004,338.08050000000003,190.85033699999968
436,Diga,523.5632,194.833,343.0679,216.93389499999984
437,Gida Ayana,1064.1831,398.9888,819.7764000000001,570.2443280000016
438,Gobu Seyo,315.329,315.2534,305.20980000000003,172.85827599999993
439,Guto Gida,630.8331000000001,331.7683,514.3476,313.36961199999956
440,Haro Limu,623.8959,65.3124,226.65380000000002,188.47900399999975
441,Ibantu,492.7336,60.2541,206.5651,194.139058
442,Jimma Arjo,488.40590000000003,360.404,406.3623,193.67410699999994
443,Kiremu,637.8303000000001,337.4196,496.8858,362.0093950000001
444,Leka Dulecha,419.43530000000004,243.90040000000002,333.8301,163.97561199999987
445,Limu,683.7901,131.77450000000002,405.4993,264.39343800000023
446,Nunu Kumba,439.1263,359.8663,376.4352,209.61341399999972
447,Sasiga,564.3668,90.4979,341.9864,246.38775299999966
448,Sibu Sire,680.4894,498.9307,606.924,322.2604069999994
449,Wama Hagalo,447.1315,332.7873,347.52180000000004,187.33579499999988
450,Wayu Tuka,349.4302,269.27570000000003,299.2842,162.22099400000008
451,Abichuna Gne'a,610.3073,725.5581000000001,761.6755,474.61877199999935
452,Aleltu,291.7649,380.00390000000004,362.6929,234.42607400000003
453,Bereh,555.4891,673.3392,693.3697000000001,477.32783000000046
454,Debre Libanos,164.8391,166.4778,174.3032,121.90108600000013
455,Degem,449.49260000000004,441.7397,465.0428,308.48229299999974
456,Dera,744.6639,589.9483,794.0525,638.2306319999993
457,Gerar Jarso,307.6786,297.0396,317.5439,222.75144000000006
458,Hidabu Abote,337.29740000000004,248.11030000000002,331.3885,229.29560400000034
459,Jida,272.5063,283.3516,305.7549,189.20764099999997
460,Kembibit,393.7172,531.4252,518.9957,322.6841860000002
461,Kuyu,614.9834000000001,541.6975,595.1362,480.5721549999997
462,Mulo,466.53110000000004,435.93210000000005,391.69530000000003,258.8828489999997
463,Sululta,786.5411,764.0975000000001,739.273,518.8994460000006
464,Wara Jarso,496.103,526.5559000000001,606.7881,495.56595900000036
465,Wuchale,597.3557000000001,600.4937,614.8516000000001,416.5173750000007
466,Yaya Gulele,299.8795,301.0113,318.7647,219.83120900000014
467,Afder,0.3628,1.4315,2.6732,105.29553999999906
468,Bare,0.9237000000000001,36.2618,70.4494,260.83013400000186
469,Chereti/Weyib,1.0892,21.8198,26.002100000000002,88.5101639999998
470,Dolobay,0.7521,75.3394,65.4199,158.63632200000004
471,Goro Baqaqsa,0.1107,0.0,0.45270000000000005,25.63245899999996
472,Guradamole,0.0103,0.0017000000000000001,6.7454,51.90996800000013
473,Hargele,0.0,0.0,0.0723,21.25848299999999
474,Serer/Elkere,0.4601,1.5471000000000001,6.3788,184.27929599999925
475,West Imi,1.4569,49.1051,21.078300000000002,40.89459799999983
476,Boh,0.0,0.0,0.058300000000000005,12.076879000000012
477,Danot,0.0002,0.0018000000000000002,0.15510000000000002,21.60494299999984
478,Geladin,0.0,0.5468000000000001,0.1595,5.242420999999967
479,Warder,0.0,0.0,0.3577,52.147335000000176
480,Aw-bare,270.58050000000003,313.8097,652.2826,712.8416170000002
481,Babile,28.1307,16.9287,22.73,53.43718300000005
482,Gursum,29.0816,69.1795,74.2908,99.69393499999988
483,Hareshen,0.0,61.1019,52.009,34.88490800000005
484,Jijiga,896.9642,504.1267,1031.1337,764.5933040000016
485,Kebribeyah,161.65540000000001,513.1665,599.8585,588.9176609999945
486,Aware,0.0,0.7483000000000001,4.361400000000001,25.687017000000196
487,Degehabur,0.1041,31.0572,63.075,243.46900900000088
488,Degehamedo,0.06330000000000001,3.9389000000000003,10.325000000000001,37.33865299999965
489,Gashamo,0.0,1.6414,4.0937,65.56885100000022
490,Gunagado,0.0,0.0002,0.0466,12.458885999999998
491,Debeweyin,0.22920000000000001,1.4679,0.4368,78.70245100000015
492,Kebridehar,0.0512,2.3567,2.1853000000000002,158.81240000000128
493,Shekosh,0.042800000000000005,0.3038,2.3874,101.13306499999993
494,Shilabo,0.0,0.0655,0.07300000000000001,5.360556999999951
495,Dolo Odo,0.5907,34.8571,30.401100000000003,96.69104999999993
496,Filtu,0.9883000000000001,0.45730000000000004,7.3356,227.2561660000029
497,Hudet,16.511400000000002,5.3912,9.643600000000001,149.89062100000018
498,Moyale,0.0213,0.6084,5.2709,387.6125049999972
499,Dihun,0.0,0.08460000000000001,0.40180000000000005,13.825697000000009
500,Fik,0.0007,1.7027,0.7781,28.31225900000009
501,Gerbo,0.0,0.18810000000000002,0.0722,3.4266579999999967
502,Hamero,0.0,0.0046,0.2199,8.575862000000056
503,Lagahida,0.0,0.0,0.0961,8.002223000000006
504,Meyumuluka,0.2237,0.0,2.1457,37.35004800000007
505,Segeg,0.0,0.6333000000000001,0.7837000000000001,12.233108000000028
506,Selahad,0.0,0.0,0.12940000000000002,4.343948000000006
507,Adadle,0.2582,18.2836,18.376,57.75102899999982
508,Denan,0.0,0.2253,4.2392,62.41946500000031
509,East Imi,3.2720000000000002,53.5499,40.697900000000004,84.51284999999957
510,Ferfer,0.0,0.0,0.0964,3.08989000000001
511,Gode,1.8326,51.164300000000004,16.6311,129.12999500000006
512,Kelafo,11.722000000000001,211.98780000000002,83.8994,165.16640399999966
513,Mustahil,3.7387,142.5388,109.583,97.60221800000018
514,Afdem,4.942,74.0905,209.0773,49.701117999999944
515,Ayisha,0.0,3.5907,87.9341,6.752573999999873
516,Dembel,7.1951,128.7345,27.2006,46.11902099999998
517,Erer,21.82,54.6051,129.5805,101.44000399999982
518,Miesso,23.0902,13.2948,36.319,120.84306400000014
519,Shinile,2.0066,144.7954,350.23560000000003,53.04118300000074
520,Alaba,648.1589,512.7134,729.8177000000001,424.78149099999945
521,Alle,435.2106,223.5952,35.3131,153.47832799999972
522,Amaro,394.4426,208.8126,134.0081,290.18787099999884
523,Basketo,259.4377,75.9441,4.5654,79.2644169999999
524,Bero,246.27200000000002,2.6874000000000002,0.0417,11.357823000000012
525,Debub Bench,348.298,17.207,3.3553,51.010611000000026
526,Gurafereda,449.2937,20.107200000000002,12.7841,57.404749999999865
527,Maji,907.3557000000001,176.51260000000002,12.1731,175.36138300000084
528,Menit Goldiye,929.0884000000001,217.6952,43.5112,212.25696599999966
529,Menit Shasha,1217.8808000000001,101.9483,22.416700000000002,173.3489819999995
530,Semen Bench,223.98950000000002,45.025800000000004,4.2311000000000005,36.752701000000066
531,Shay Bench,429.84630000000004,231.0309,24.8378,111.06173699999985
532,Sheka,106.3713,4.6436,2.2593,14.758698000000027
533,Surma,749.5659,2.3600000000000003,1.1087,94.96973100000068
534,Burji,359.83910000000003,313.8721,204.7964,232.7236009999998
535,Esira,193.2332,103.48830000000001,1.4057000000000002,65.98632599999965
536,Gena Bosa,218.94400000000002,412.1816,109.41760000000001,204.6513969999999
537,Loma Bosa,365.75730000000004,331.9151,37.269400000000005,186.1393890000004
538,Mareka,179.35160000000002,268.9986,19.0108,94.35993800000008
539,Tocha,265.9959,232.6174,17.643700000000003,108.8712540000001
540,Bako Gazer,893.0497,377.72090000000003,13.362,292.05753299999947
541,Bena Tsemay,964.9094,317.20570000000004,15.3327,279.7532789999996
542,Dasenech (Kuraz),2.2943000000000002,205.9482,29.6006,92.27357600000003
543,Gelila,160.9308,14.1676,0.3124,51.74581899999998
544,Gnangatom,271.3682,327.06980000000004,6.641100000000001,51.252472
545,Hamer,508.5382,166.34470000000002,3.8150000000000004,156.19843300000034
546,Male,693.1757,115.72980000000001,15.153400000000001,217.9726810000002
547,Selamgo,945.2611,207.3855,8.8262,142.78496099999882
548,Derashe,317.3208,356.21950000000004,115.519,157.79599200000035
549,Arba Minch Zuria,148.4185,386.3147,96.8168,262.4833930000005
550,Ayida,71.658,97.8035,3.8087,50.168202000000036
551,Bonke,328.3883,263.90360000000004,33.2637,227.47895800000006
552,Boreda,160.79250000000002,226.8582,107.09110000000001,152.23034499999994
553,Chencha,196.00670000000002,171.46370000000002,42.470200000000006,121.74919800000012
554,Daramalo,77.8754,102.6924,42.03,96.61451500000001
555,Denibu Gofa,357.45250000000004,204.12990000000002,29.340400000000002,169.78554799999975
556,Dita,103.5869,111.1418,29.432100000000002,105.1308160000001
557,Geze Gofa,243.34230000000002,159.098,11.7786,84.66923799999995
558,Kemba,489.7889,249.50250000000003,84.68610000000001,288.1313549999988
559,Kucha,297.7534,549.446,141.8003,389.3952360000006
560,Melekoza,732.7049000000001,108.6952,4.4181,184.2722890000002
561,Mirab Abaya,76.71560000000001,226.098,65.7412,132.36946299999994
562,Ubadebretsehay,362.0769,106.42150000000001,18.309,170.30822799999996
563,Zala,141.4182,172.8205,68.2355,180.16236999999978
564,Bule,201.99960000000002,115.4119,4.5191,63.91990099999989
565,Dila Zuria,27.9139,0.45740000000000003,0.9065000000000001,8.958827000000003
566,Kochere,65.48700000000001,3.0246,1.0099,29.583874000000048
567,Kochere Gedeb,147.2314,16.4084,6.3402,78.27253899999998
568,Wenago,27.2038,6.445600000000001,2.2392000000000003,10.765359999999992
569,Yirgachefe,187.9927,9.418000000000001,1.7426000000000001,38.31532300000005
570,Abeshege,230.7399,269.9414,336.6064,179.80144999999996
571,Cheha,167.74790000000002,133.4759,165.2483,182.9557330000002
572,Endiguagn,41.8082,78.27770000000001,34.5967,48.840138
573,Enemorina Eaner,90.525,86.0048,103.1682,217.2607069999998
574,Ezha,239.84810000000002,211.7809,164.7373,146.26805399999995
575,Geta,110.1512,78.4482,41.590700000000005,64.38274
576,Gumer,141.9882,99.1836,85.7963,73.56336099999999
577,Kebena,178.02870000000001,109.93130000000001,168.31640000000002,140.06072799999998
578,Kokir Gedbano,349.2475,380.41110000000003,269.1424,194.8671420000002
579,Mareko,276.7333,243.0659,305.4937,197.66652400000004
580,Meskan,385.57460000000003,327.0469,382.78430000000003,234.87470899999985
581,Muhur Na Aklil,205.7829,176.5341,122.1371,117.1480969999999
582,Sodo,531.3602000000001,562.1194,598.1135,396.2853970000013
583,Analemmo,167.1876,157.8874,156.1061,91.84207300000004
584,Dune,81.12650000000001,128.7046,58.524800000000006,65.35836599999995
585,Gembora,285.16110000000003,269.092,240.4471,171.83795900000007
586,Gibe,170.3363,207.39170000000001,120.7253,134.60634499999995
587,Limu,278.7243,235.76350000000002,237.9747,163.27345799999964
588,Mierab Badawacho,132.2278,126.07560000000001,67.17020000000001,67.03278600000003
589,Misha,163.4452,251.98010000000002,161.0616,157.1869110000001
590,Misrak Badawacho,244.68630000000002,235.5445,228.7671,135.4080030000001
591,Shashogo,251.5354,229.49040000000002,260.02160000000003,147.916761
592,Soro,382.9911,412.9017,332.6041,245.36035199999947
593,Bita,573.3493,88.51190000000001,14.137300000000002,107.634279
594,Chena,662.883,446.14320000000004,52.9795,162.1406310000002
595,Cheta,241.8074,29.802400000000002,1.8298,28.32145899999994
596,Decha,1204.6355,157.23760000000001,19.206400000000002,190.52459499999935
597,Gesha (Deka),439.3277,54.821400000000004,9.1636,66.9346249999999
598,Getawa,526.5891,158.7679,17.6443,103.24777000000026
599,Gimbo,394.8487,208.5368,82.16980000000001,94.46811499999988
600,Menjiwo,557.5224000000001,351.9997,60.153000000000006,190.56373700000017
601,Sayilem,309.3861,27.3523,4.2885,52.54689799999993
602,Tulo,318.54150000000004,141.87210000000002,3.6668000000000003,74.90272399999999
603,Anigacha,116.7243,95.7723,79.8062,59.073806
604,Daniboya,136.383,132.4982,103.3296,75.90106400000002
605,Doya Gena,67.69890000000001,51.918200000000006,45.1972,38.79591500000002
606,Hadero Tubito,52.2533,122.0229,45.9391,59.23308599999999
607,Kacha Bira,131.5577,130.98760000000001,56.2956,78.18838799999997
608,Kediada Gambela,125.54610000000001,97.2213,90.98910000000001,75.43700399999999
609,Tembaro,75.0844,145.5872,83.35390000000001,74.36742000000004
610,Konso,901.7298000000001,730.0274000000001,192.8522,337.1135070000004
611,Konta,584.4238,226.84920000000002,14.9062,186.3915450000007
612,Anderacha,120.18870000000001,0.387,0.8275,21.687426999999996
613,Masha,215.68050000000002,53.567,9.1437,35.06518999999998
614,Yeki,189.01690000000002,52.976,17.4935,40.73173100000003
615,Aleta Wendo,94.14920000000001,9.8214,1.3195000000000001,36.07929199999999
616,Arbe Gonna,246.095,50.6693,0.6059,83.98169100000004
617,Aroresa,366.91020000000003,43.4016,93.0171,172.098079
618,Awasa,64.0107,41.8699,36.092800000000004,45.173697000000026
619,Awasa Zuria,235.4974,243.6545,204.06660000000002,128.1778169999999
620,Bensa,190.68720000000002,33.086800000000004,18.599500000000003,113.5113089999999
621,Bona Zuria,140.5902,94.94720000000001,25.935100000000002,65.34605800000001
622,Boricha,379.19620000000003,433.43120000000005,255.5054,197.01634100000012
623,Bursa,209.6296,105.16550000000001,3.8253000000000004,72.33253099999996
624,Chire,148.5617,1.8679000000000001,7.9118,92.21579800000008
625,Chuko,166.441,155.62050000000002,37.3037,81.29925700000003
626,Dale,80.875,43.0737,11.363900000000001,58.950666999999925
627,Dara,160.6833,45.9669,7.8592,53.89741399999997
628,Gorche,154.7039,35.5856,0.9023,53.074723
629,Hulla,240.01690000000002,137.8719,11.9213,94.38382700000001
630,Loka Abaya,275.5063,204.49380000000002,161.29430000000002,224.962687
631,Malga,128.32680000000002,50.772600000000004,1.4071,48.12394400000002
632,Shebe Dino,118.2997,79.0892,16.485,64.03447900000002
633,Wondo-Genet,94.7581,53.9037,22.5089,51.78808099999998
634,Wonosho,77.51010000000001,8.6563,0.2454,29.448585999999978
635,Alicho Woriro,173.06570000000002,170.50320000000002,133.0299,93.444548
636,Dalocha,285.4808,198.3676,303.0391,186.93833600000013
637,Lanfero,398.8816,280.3053,442.1772,264.3674839999999
638,Mierab Azenet Berbere,109.5605,81.718,68.2492,53.86925799999999
639,Misrak Azenet Berbere,101.57740000000001,81.8007,82.62610000000001,57.53306300000001
640,Sankura,245.4983,175.91160000000002,251.94240000000002,154.572322
641,Selti,306.3712,323.5389,348.8867,203.85639500000005
642,Wilbareg,293.6778,263.2094,343.72700000000003,195.151019
643,Boloso Bombe,116.03450000000001,167.99540000000002,72.72500000000001,79.33444200000008
644,Boloso sore,176.984,222.5882,89.197,115.30063600000001
645,Damot Gale,195.00900000000001,209.6739,130.96880000000002,103.75273399999999
646,Damot Pulasa,137.86690000000002,119.1371,77.8687,60.10947699999995
647,Damot Sore,105.7478,142.2047,59.210800000000006,69.91625799999997
648,Damot Weydie,173.38840000000002,264.8842,182.4301,135.62448100000026
649,Diguna Fango,159.2073,262.7409,189.5009,138.03673399999997
650,Humbo,242.1294,345.58910000000003,238.274,240.35433400000088
651,Kindo Dida,116.52640000000001,130.9376,11.2363,75.602305
652,Kindo Koysha,186.3572,263.0262,113.22200000000001,177.43474800000013
653,Ofa,170.3238,205.73690000000002,84.7536,129.31819100000004
654,Sodo Zuria,328.3476,348.2044,144.1833,186.17100700000003
655,Yem,276.7296,270.0563,191.8111,209.59883100000005
656,Alaje,234.62630000000001,162.4266,334.5195,280.2295750000004
657,Alamata,227.8778,233.3976,349.0365,261.8677410000006
658,Endamehoni,139.25830000000002,123.36720000000001,221.9961,220.9741210000001
659,Enderta,804.3101,194.99810000000002,774.2063,528.4013569999995
660,Hintalo Wejirat,620.8817,223.7115,696.7538000000001,522.3142509999996
661,Ofla,218.7868,287.5145,381.69120000000004,371.63310600000005
662,Raya Azebo,376.29540000000003,583.2710000000001,661.1922000000001,408.2947430000008
663,Saharti Samre,811.8918,105.2454,530.6843,430.78060600000055
664,Adwa,312.3149,94.2078,316.6576,232.49167599999956
665,Ahferom,435.2697,193.9599,448.66810000000004,417.6062700000006
666,Degua Temben,511.96770000000004,127.2395,437.4596,329.9923080000006
667,Kola Temben,456.4785,4.8897,228.0612,396.7377529999999
668,Laelay Maychew,304.6895,223.55020000000002,289.9397,216.0090919999999
669,Mereb Leke,527.6042,42.010400000000004,176.0628,353.0395090000001
670,Naeder Adet,272.4248,31.278000000000002,116.84570000000001,290.6273740000005
671,Tahtay Maychew,282.6001,204.3623,237.96890000000002,210.54918699999985
672,Tanqua Abergele,510.76370000000003,10.216000000000001,150.9023,290.9060299999998
673,Werei Leke,486.201,66.5062,371.3062,370.5719280000004
674,Kafta Humera,2718.6035,226.697,1384.5326,905.5048890000043
675,Tsegede,1130.0769,333.1739,388.8614,636.7438660000029
676,Welkait,1627.4253,461.7402,815.7189000000001,1028.9174339999943
677,Atsbi Wenberta,293.7604,149.48430000000002,347.63890000000004,262.49950900000044
678,Erob,1.0299,0.0451,18.0438,44.32802700000004
679,Ganta Afeshum,86.68610000000001,101.1331,201.48270000000002,110.76764200000017
680,Gulomekeda,89.2874,55.3295,191.7337,122.47507499999978
681,Hawzen,389.64860000000004,238.09490000000002,432.0274,229.61659100000062
682,Kelete Awelallo,489.7115,74.1211,527.5284,332.7881880000002
683,Saesie Tsaedaemba,186.9572,273.7712,352.964,184.0419219999998
684,Asgede Tsimbila,1129.4516,70.5014,210.17450000000002,756.2058259999983
685,Laelay Adiyabo,799.6272,81.18910000000001,224.149,607.030316999998
686,Medebay Zana,435.3503,239.4582,307.9672,380.5953859999994
687,Tahtay Adiyabo,1580.3947,17.7068,253.23780000000002,914.0165709999957
688,Tahtay Koraro,265.8311,190.40290000000002,273.94780000000003,270.8260290000005
689,Tselemti,613.1631,153.3863,357.72220000000004,809.0830580000013
